Item	Subject	Block	Stimuli	Context	Response	Key	Correct	Error	RT	Lg_Heard	Main_Context
A681	BE_18	Block1	Stim09	S	Spanish	m	Spanish	ML	559	Sp	ML
A715	BE_18	Block2	Stim10	S	Spanish	m	Spanish	ML	766	Sp	ML
A716	BE_18	Block2	Stim11	S	Spanish	m	Spanish	ML	1270	Sp	ML
A717	BE_18	Block2	Stim25	S	Spanish	m	Spanish	ML	893	Sp	ML
A718	BE_18	Block2	Stim31	S	Spanish	m	Spanish	ML	1041	Sp	ML
A719	BE_18	Block2	Stim07	S	Spanish	m	Spanish	ML	1862	Sp	ML
A720	BE_18	Block2	Stim08	S	Spanish	m	Spanish	ML	1154	Sp	ML
A721	BE_18	Block2	Stim09	S	Spanish	m	Spanish	ML	644	Sp	ML
A753	BE_18	Block3	Stim10	S	Spanish	m	Spanish	ML	403	Sp	ML
A754	BE_18	Block3	Stim11	S	Spanish	m	Spanish	ML	340	Sp	ML
A755	BE_18	Block3	Stim12	S	Spanish	m	Spanish	ML	932	Sp	ML
A756	BE_18	Block3	Stim19	S	Spanish	m	Spanish	ML	576	Sp	ML
A757	BE_18	Block3	Stim25	S	Spanish	m	Spanish	ML	828	Sp	ML
A758	BE_18	Block3	Stim07	S	Spanish	m	Spanish	ML	1078	Sp	ML
A759	BE_18	Block3	Stim08	S	Spanish	m	Spanish	ML	473	Sp	ML
A760	BE_18	Block3	Stim09	S	Spanish	m	Spanish	ML	380	Sp	ML
A793	BE_18	Block4	Stim10	S	Spanish	m	Spanish	ML	1820	Sp	ML
A794	BE_18	Block4	Stim11	S	Spanish	m	Spanish	ML	1167	Sp	ML
A795	BE_18	Block4	Stim12	S	Spanish	m	Spanish	ML	396	Sp	ML
A796	BE_18	Block4	Stim25	S	Spanish	m	Spanish	ML	351	Sp	ML
A797	BE_18	Block4	Stim31	S	Spanish	m	Spanish	ML	2121	Sp	ML
A798	BE_18	Block4	Stim07	S	Spanish	m	Spanish	ML	608	Sp	ML
A799	BE_18	Block4	Stim08	S	Spanish	m	Spanish	ML	928	Sp	ML
A800	BE_18	Block4	Stim09	S	Spanish	m	Spanish	ML	272	Sp	ML
A1476	BE_36	Block1	Stim10	S	Spanish	m	Spanish	ML	3262	Sp	ML
A1477	BE_36	Block1	Stim12	S	Spanish	m	Spanish	ML	3317	Sp	ML
A1478	BE_36	Block1	Stim19	S	Spanish	m	Spanish	ML	1171	Sp	ML
A1479	BE_36	Block1	Stim25	S	Spanish	m	Spanish	ML	693	Sp	ML
A1480	BE_36	Block1	Stim07	S	Spanish	m	Spanish	ML	2930	Sp	ML
A1512	BE_36	Block2	Stim10	S	Spanish	m	Spanish	ML	613	Sp	ML
A1513	BE_36	Block2	Stim11	S	Spanish	m	Spanish	ML	2895	Sp	ML
A1514	BE_36	Block2	Stim19	S	Spanish	m	Spanish	ML	1318	Sp	ML
A1515	BE_36	Block2	Stim20	S	Spanish	m	Spanish	ML	2261	Sp	ML
A1516	BE_36	Block2	Stim25	S	Spanish	m	Spanish	ML	1377	Sp	ML
A1517	BE_36	Block2	Stim31	S	Spanish	m	Spanish	ML	1611	Sp	ML
A1518	BE_36	Block2	Stim07	S	Spanish	m	Spanish	ML	3267	Sp	ML
A1519	BE_36	Block2	Stim08	S	Spanish	m	Spanish	ML	4841	Sp	ML
A1520	BE_36	Block2	Stim09	S	Spanish	m	Spanish	ML	3318	Sp	ML
A1554	BE_36	Block3	Stim10	S	Spanish	m	Spanish	ML	505	Sp	ML
A1555	BE_36	Block3	Stim11	S	Spanish	m	Spanish	ML	637	Sp	ML
A1556	BE_36	Block3	Stim19	S	Spanish	m	Spanish	ML	1967	Sp	ML
A1557	BE_36	Block3	Stim20	S	Spanish	m	Spanish	ML	1384	Sp	ML
A1558	BE_36	Block3	Stim25	S	Spanish	m	Spanish	ML	1656	Sp	ML
A1559	BE_36	Block3	Stim07	S	Spanish	m	Spanish	ML	377	Sp	ML
A1560	BE_36	Block3	Stim09	S	Spanish	m	Spanish	ML	386	Sp	ML
A1597	BE_36	Block4	Stim11	S	Spanish	m	Spanish	ML	527	Sp	ML
A1598	BE_36	Block4	Stim25	S	Spanish	m	Spanish	ML	659	Sp	ML
A1599	BE_36	Block4	Stim31	S	Spanish	m	Spanish	ML	502	Sp	ML
A1600	BE_36	Block4	Stim08	S	Spanish	m	Spanish	ML	456	Sp	ML
A1634	BE_39	Block1	Stim10	S	Spanish	m	Spanish	ML	1313	Sp	ML
A1635	BE_39	Block1	Stim11	S	Spanish	m	Spanish	ML	2798	Sp	ML
A1636	BE_39	Block1	Stim12	S	Spanish	m	Spanish	ML	2927	Sp	ML
A1637	BE_39	Block1	Stim20	S	Spanish	m	Spanish	ML	2090	Sp	ML
A1638	BE_39	Block1	Stim25	S	Spanish	m	Spanish	ML	1817	Sp	ML
A1639	BE_39	Block1	Stim07	S	Spanish	m	Spanish	ML	3337	Sp	ML
A1640	BE_39	Block1	Stim09	S	Spanish	m	Spanish	ML	3829	Sp	ML
A1675	BE_39	Block2	Stim10	S	Spanish	m	Spanish	ML	10997	Sp	ML
A1676	BE_39	Block2	Stim19	S	Spanish	m	Spanish	ML	2194	Sp	ML
A1677	BE_39	Block2	Stim25	S	Spanish	m	Spanish	ML	9307	Sp	ML
A1678	BE_39	Block2	Stim31	S	Spanish	m	Spanish	ML	6754	Sp	ML
A1679	BE_39	Block2	Stim07	S	Spanish	m	Spanish	ML	11150	Sp	ML
A1680	BE_39	Block2	Stim08	S	Spanish	m	Spanish	ML	8277	Sp	ML
A1714	BE_39	Block3	Stim11	S	Spanish	m	Spanish	ML	1153	Sp	ML
A1715	BE_39	Block3	Stim19	S	Spanish	m	Spanish	ML	4041	Sp	ML
A1716	BE_39	Block3	Stim20	S	Spanish	m	Spanish	ML	3573	Sp	ML
A1717	BE_39	Block3	Stim25	S	Spanish	m	Spanish	ML	936	Sp	ML
A1718	BE_39	Block3	Stim07	S	Spanish	m	Spanish	ML	3086	Sp	ML
A1719	BE_39	Block3	Stim08	S	Spanish	m	Spanish	ML	4956	Sp	ML
A1720	BE_39	Block3	Stim09	S	Spanish	m	Spanish	ML	7382	Sp	ML
A1755	BE_39	Block4	Stim10	S	Spanish	m	Spanish	ML	5712	Sp	ML
A1756	BE_39	Block4	Stim20	S	Spanish	m	Spanish	ML	3325	Sp	ML
A1757	BE_39	Block4	Stim25	S	Spanish	m	Spanish	ML	317	Sp	ML
A1758	BE_39	Block4	Stim31	S	Spanish	m	Spanish	ML	25603	Sp	ML
A1759	BE_39	Block4	Stim07	S	Spanish	m	Spanish	ML	14901	Sp	ML
A1760	BE_39	Block4	Stim09	S	Spanish	m	Spanish	ML	8284	Sp	ML
A1794	BE_40	Block1	Stim12	S	Spanish	m	Spanish	ML	1968	Sp	ML
A1795	BE_40	Block1	Stim19	S	Spanish	m	Spanish	ML	2141	Sp	ML
A1796	BE_40	Block1	Stim20	S	Spanish	m	Spanish	ML	787	Sp	ML
A1797	BE_40	Block1	Stim25	S	Spanish	m	Spanish	ML	1751	Sp	ML
A1798	BE_40	Block1	Stim31	S	Spanish	m	Spanish	ML	5278	Sp	ML
A1799	BE_40	Block1	Stim07	S	Spanish	m	Spanish	ML	1230	Sp	ML
A1800	BE_40	Block1	Stim08	S	Spanish	m	Spanish	ML	1217	Sp	ML
A1837	BE_40	Block2	Stim10	S	Spanish	m	Spanish	ML	3372	Sp	ML
A1838	BE_40	Block2	Stim12	S	Spanish	m	Spanish	ML	1565	Sp	ML
A1839	BE_40	Block2	Stim25	S	Spanish	m	Spanish	ML	820	Sp	ML
A1840	BE_40	Block2	Stim07	S	Spanish	m	Spanish	ML	1292	Sp	ML
A1873	BE_40	Block3	Stim10	S	Spanish	m	Spanish	ML	1713	Sp	ML
A1874	BE_40	Block3	Stim11	S	Spanish	m	Spanish	ML	3041	Sp	ML
A1875	BE_40	Block3	Stim19	S	Spanish	m	Spanish	ML	1813	Sp	ML
A1876	BE_40	Block3	Stim20	S	Spanish	m	Spanish	ML	630	Sp	ML
A1877	BE_40	Block3	Stim25	S	Spanish	m	Spanish	ML	352	Sp	ML
A1878	BE_40	Block3	Stim31	S	Spanish	m	Spanish	ML	695	Sp	ML
A1879	BE_40	Block3	Stim07	S	Spanish	m	Spanish	ML	1380	Sp	ML
A1880	BE_40	Block3	Stim08	S	Spanish	m	Spanish	ML	1051	Sp	ML
A1914	BE_40	Block4	Stim10	S	Spanish	m	Spanish	ML	1141	Sp	ML
A1915	BE_40	Block4	Stim11	S	Spanish	m	Spanish	ML	1716	Sp	ML
A1916	BE_40	Block4	Stim20	S	Spanish	m	Spanish	ML	156	Sp	ML
A1917	BE_40	Block4	Stim25	S	Spanish	m	Spanish	ML	413	Sp	ML
A1918	BE_40	Block4	Stim31	S	Spanish	m	Spanish	ML	1338	Sp	ML
A1919	BE_40	Block4	Stim08	S	Spanish	m	Spanish	ML	449	Sp	ML
A1920	BE_40	Block4	Stim09	S	Spanish	m	Spanish	ML	847	Sp	ML
A2111	BE_47	Block1	Stim10	S	Spanish	z	Spanish	ML	1247	Sp	ML
A2112	BE_47	Block1	Stim11	S	Spanish	z	Spanish	ML	1035	Sp	ML
A2113	BE_47	Block1	Stim19	S	Spanish	z	Spanish	ML	1143	Sp	ML
A2114	BE_47	Block1	Stim20	S	Spanish	z	Spanish	ML	258	Sp	ML
A2115	BE_47	Block1	Stim25	S	Spanish	z	Spanish	ML	514	Sp	ML
A2116	BE_47	Block1	Stim31	S	Spanish	z	Spanish	ML	1133	Sp	ML
A2117	BE_47	Block1	Stim07	S	Spanish	z	Spanish	ML	925	Sp	ML
A2151	BE_47	Block2	Stim25	S	Spanish	z	Spanish	ML	1610	Sp	ML
A2152	BE_47	Block2	Stim31	S	Spanish	z	Spanish	ML	1366	Sp	ML
A2153	BE_47	Block2	Stim07	S	Spanish	z	Spanish	ML	1485	Sp	ML
A2154	BE_47	Block2	Stim08	S	Spanish	z	Spanish	ML	1112	Sp	ML
A2191	BE_47	Block3	Stim11	S	Spanish	z	Spanish	ML	1337	Sp	ML
A2192	BE_47	Block3	Stim19	S	Spanish	z	Spanish	ML	1452	Sp	ML
A2193	BE_47	Block3	Stim25	S	Spanish	z	Spanish	ML	230	Sp	ML
A2194	BE_47	Block3	Stim08	S	Spanish	z	Spanish	ML	602	Sp	ML
A2195	BE_47	Block3	Stim09	S	Spanish	z	Spanish	ML	2820	Sp	ML
A2231	BE_47	Block4	Stim11	S	Spanish	z	Spanish	ML	490	Sp	ML
A2232	BE_47	Block4	Stim12	S	Spanish	z	Spanish	ML	2405	Sp	ML
A2233	BE_47	Block4	Stim25	S	Spanish	z	Spanish	ML	1625	Sp	ML
A2234	BE_47	Block4	Stim31	S	Spanish	z	Spanish	ML	2645	Sp	ML
A2235	BE_47	Block4	Stim08	S	Spanish	z	Spanish	ML	566	Sp	ML
A2751	BE_59	Block1	Stim11	S	Spanish	z	Spanish	ML	1674	Sp	ML
A2752	BE_59	Block1	Stim25	S	Spanish	z	Spanish	ML	2601	Sp	ML
A2791	BE_59	Block2	Stim10	S	Spanish	z	Spanish	ML	1283	Sp	ML
A2792	BE_59	Block2	Stim12	S	Spanish	z	Spanish	ML	1251	Sp	ML
A2793	BE_59	Block2	Stim19	S	Spanish	z	Spanish	ML	1892	Sp	ML
A2794	BE_59	Block2	Stim31	S	Spanish	z	Spanish	ML	1123	Sp	ML
A2795	BE_59	Block2	Stim09	S	Spanish	z	Spanish	ML	375	Sp	ML
A2831	BE_59	Block3	Stim10	S	Spanish	z	Spanish	ML	1306	Sp	ML
A2832	BE_59	Block3	Stim11	S	Spanish	z	Spanish	ML	2743	Sp	ML
A2833	BE_59	Block3	Stim12	S	Spanish	z	Spanish	ML	603	Sp	ML
A2834	BE_59	Block3	Stim19	S	Spanish	z	Spanish	ML	1485	Sp	ML
A2835	BE_59	Block3	Stim25	S	Spanish	z	Spanish	ML	2780	Sp	ML
A2836	BE_59	Block3	Stim07	S	Spanish	z	Spanish	ML	1090	Sp	ML
A2837	BE_59	Block3	Stim08	S	Spanish	z	Spanish	ML	1152	Sp	ML
A2838	BE_59	Block3	Stim09	S	Spanish	z	Spanish	ML	1897	Sp	ML
A2871	BE_59	Block4	Stim10	S	Spanish	z	Spanish	ML	1366	Sp	ML
A2872	BE_59	Block4	Stim11	S	Spanish	z	Spanish	ML	2635	Sp	ML
A2873	BE_59	Block4	Stim12	S	Spanish	z	Spanish	ML	900	Sp	ML
A2874	BE_59	Block4	Stim19	S	Spanish	z	Spanish	ML	2202	Sp	ML
A2875	BE_59	Block4	Stim25	S	Spanish	z	Spanish	ML	1333	Sp	ML
A2876	BE_59	Block4	Stim31	S	Spanish	z	Spanish	ML	959	Sp	ML
A2877	BE_59	Block4	Stim07	S	Spanish	z	Spanish	ML	2696	Sp	ML
A2878	BE_59	Block4	Stim09	S	Spanish	z	Spanish	ML	475	Sp	ML
A2911	BE_61	Block1	Stim10	S	Spanish	z	Spanish	ML	4117	Sp	ML
A2912	BE_61	Block1	Stim19	S	Spanish	z	Spanish	ML	595	Sp	ML
A2913	BE_61	Block1	Stim20	S	Spanish	z	Spanish	ML	164	Sp	ML
A2914	BE_61	Block1	Stim07	S	Spanish	z	Spanish	ML	622	Sp	ML
A2915	BE_61	Block1	Stim08	S	Spanish	z	Spanish	ML	499	Sp	ML
A2916	BE_61	Block1	Stim09	S	Spanish	z	Spanish	ML	1889	Sp	ML
A2951	BE_61	Block2	Stim10	S	Spanish	z	Spanish	ML	414	Sp	ML
A2952	BE_61	Block2	Stim11	S	Spanish	z	Spanish	ML	710	Sp	ML
A2953	BE_61	Block2	Stim19	S	Spanish	z	Spanish	ML	806	Sp	ML
A2954	BE_61	Block2	Stim20	S	Spanish	z	Spanish	ML	876	Sp	ML
A2955	BE_61	Block2	Stim25	S	Spanish	z	Spanish	ML	2071	Sp	ML
A2956	BE_61	Block2	Stim31	S	Spanish	z	Spanish	ML	393	Sp	ML
A2957	BE_61	Block2	Stim08	S	Spanish	z	Spanish	ML	870	Sp	ML
A2958	BE_61	Block2	Stim09	S	Spanish	z	Spanish	ML	404	Sp	ML
A2991	BE_61	Block3	Stim11	S	Spanish	z	Spanish	ML	1213	Sp	ML
A2992	BE_61	Block3	Stim19	S	Spanish	z	Spanish	ML	566	Sp	ML
A2993	BE_61	Block3	Stim20	S	Spanish	z	Spanish	ML	330	Sp	ML
A2994	BE_61	Block3	Stim07	S	Spanish	z	Spanish	ML	49	Sp	ML
A2995	BE_61	Block3	Stim08	S	Spanish	z	Spanish	ML	1405	Sp	ML
A2996	BE_61	Block3	Stim09	S	Spanish	z	Spanish	ML	295	Sp	ML
A3031	BE_61	Block4	Stim10	S	Spanish	z	Spanish	ML	602	Sp	ML
A3032	BE_61	Block4	Stim19	S	Spanish	z	Spanish	ML	430	Sp	ML
A3033	BE_61	Block4	Stim20	S	Spanish	z	Spanish	ML	147	Sp	ML
A3034	BE_61	Block4	Stim31	S	Spanish	z	Spanish	ML	753	Sp	ML
A3035	BE_61	Block4	Stim07	S	Spanish	z	Spanish	ML	713	Sp	ML
A3036	BE_61	Block4	Stim08	S	Spanish	z	Spanish	ML	104	Sp	ML
A3037	BE_61	Block4	Stim09	S	Spanish	z	Spanish	ML	510	Sp	ML
A3071	BE_62	Block1	Stim10	S	Spanish	z	Spanish	ML	1851	Sp	ML
A3072	BE_62	Block1	Stim11	S	Spanish	z	Spanish	ML	938	Sp	ML
A3073	BE_62	Block1	Stim12	S	Spanish	z	Spanish	ML	593	Sp	ML
A3074	BE_62	Block1	Stim19	S	Spanish	z	Spanish	ML	4387	Sp	ML
A3075	BE_62	Block1	Stim25	S	Spanish	z	Spanish	ML	1689	Sp	ML
A3076	BE_62	Block1	Stim31	S	Spanish	z	Spanish	ML	857	Sp	ML
A3111	BE_62	Block2	Stim10	S	Spanish	z	Spanish	ML	359	Sp	ML
A3112	BE_62	Block2	Stim11	S	Spanish	z	Spanish	ML	401	Sp	ML
A3113	BE_62	Block2	Stim19	S	Spanish	z	Spanish	ML	695	Sp	ML
A3114	BE_62	Block2	Stim25	S	Spanish	z	Spanish	ML	1586	Sp	ML
A3115	BE_62	Block2	Stim31	S	Spanish	z	Spanish	ML	3323	Sp	ML
A3116	BE_62	Block2	Stim07	S	Spanish	z	Spanish	ML	4357	Sp	ML
A3117	BE_62	Block2	Stim08	S	Spanish	z	Spanish	ML	3633	Sp	ML
A3118	BE_62	Block2	Stim09	S	Spanish	z	Spanish	ML	1332	Sp	ML
A3151	BE_62	Block3	Stim10	S	Spanish	z	Spanish	ML	1600	Sp	ML
A3152	BE_62	Block3	Stim11	S	Spanish	z	Spanish	ML	1001	Sp	ML
A3153	BE_62	Block3	Stim12	S	Spanish	z	Spanish	ML	1230	Sp	ML
A3154	BE_62	Block3	Stim19	S	Spanish	z	Spanish	ML	1049	Sp	ML
A3155	BE_62	Block3	Stim20	S	Spanish	z	Spanish	ML	733	Sp	ML
A3156	BE_62	Block3	Stim25	S	Spanish	z	Spanish	ML	319	Sp	ML
A3157	BE_62	Block3	Stim31	S	Spanish	z	Spanish	ML	861	Sp	ML
A3158	BE_62	Block3	Stim09	S	Spanish	z	Spanish	ML	354	Sp	ML
A3191	BE_62	Block4	Stim25	S	Spanish	z	Spanish	ML	859	Sp	ML
A3192	BE_62	Block4	Stim31	S	Spanish	z	Spanish	ML	2441	Sp	ML
A3193	BE_62	Block4	Stim07	S	Spanish	z	Spanish	ML	784	Sp	ML
A3194	BE_62	Block4	Stim08	S	Spanish	z	Spanish	ML	2151	Sp	ML
A3195	BE_62	Block4	Stim09	S	Spanish	z	Spanish	ML	119	Sp	ML
A3551	BE_73	Block1	Stim10	S	Spanish	z	Spanish	ML	3043	Sp	ML
A3552	BE_73	Block1	Stim11	S	Spanish	z	Spanish	ML	961	Sp	ML
A3553	BE_73	Block1	Stim12	S	Spanish	z	Spanish	ML	2037	Sp	ML
A3554	BE_73	Block1	Stim19	S	Spanish	z	Spanish	ML	844	Sp	ML
A3555	BE_73	Block1	Stim31	S	Spanish	z	Spanish	ML	2700	Sp	ML
A3556	BE_73	Block1	Stim08	S	Spanish	z	Spanish	ML	1454	Sp	ML
A3591	BE_73	Block2	Stim12	S	Spanish	z	Spanish	ML	834	Sp	ML
A3592	BE_73	Block2	Stim19	S	Spanish	z	Spanish	ML	667	Sp	ML
A3593	BE_73	Block2	Stim25	S	Spanish	z	Spanish	ML	3220	Sp	ML
A3594	BE_73	Block2	Stim31	S	Spanish	z	Spanish	ML	3106	Sp	ML
A3595	BE_73	Block2	Stim07	S	Spanish	z	Spanish	ML	1658	Sp	ML
A3596	BE_73	Block2	Stim08	S	Spanish	z	Spanish	ML	351	Sp	ML
A3597	BE_73	Block2	Stim09	S	Spanish	z	Spanish	ML	1643	Sp	ML
A3631	BE_73	Block3	Stim10	S	Spanish	z	Spanish	ML	3471	Sp	ML
A3632	BE_73	Block3	Stim11	S	Spanish	z	Spanish	ML	307	Sp	ML
A3633	BE_73	Block3	Stim12	S	Spanish	z	Spanish	ML	7047	Sp	ML
A3634	BE_73	Block3	Stim19	S	Spanish	z	Spanish	ML	555	Sp	ML
A3635	BE_73	Block3	Stim25	S	Spanish	z	Spanish	ML	979	Sp	ML
A3636	BE_73	Block3	Stim31	S	Spanish	z	Spanish	ML	1613	Sp	ML
A3637	BE_73	Block3	Stim07	S	Spanish	z	Spanish	ML	231	Sp	ML
A3638	BE_73	Block3	Stim08	S	Spanish	z	Spanish	ML	1400	Sp	ML
A3639	BE_73	Block3	Stim09	S	Spanish	z	Spanish	ML	721	Sp	ML
A3671	BE_73	Block4	Stim11	S	Spanish	z	Spanish	ML	4579	Sp	ML
A3672	BE_73	Block4	Stim12	S	Spanish	z	Spanish	ML	3574	Sp	ML
A3673	BE_73	Block4	Stim19	S	Spanish	z	Spanish	ML	909	Sp	ML
A3674	BE_73	Block4	Stim31	S	Spanish	z	Spanish	ML	2357	Sp	ML
A3675	BE_73	Block4	Stim07	S	Spanish	z	Spanish	ML	768	Sp	ML
A3676	BE_73	Block4	Stim08	S	Spanish	z	Spanish	ML	1471	Sp	ML
A3677	BE_73	Block4	Stim09	S	Spanish	z	Spanish	ML	1260	Sp	ML
A3719	BE_78	Block1	Stim20	S	Spanish	z	Spanish	ML	2668	Sp	ML
A3720	BE_78	Block1	Stim25	S	Spanish	z	Spanish	ML	2626	Sp	ML
A3754	BE_78	Block2	Stim10	S	Spanish	z	Spanish	ML	4938	Sp	ML
A3755	BE_78	Block2	Stim12	S	Spanish	z	Spanish	ML	1389	Sp	ML
A3756	BE_78	Block2	Stim19	S	Spanish	z	Spanish	ML	2333	Sp	ML
A3757	BE_78	Block2	Stim25	S	Spanish	z	Spanish	ML	1099	Sp	ML
A3758	BE_78	Block2	Stim31	S	Spanish	z	Spanish	ML	2294	Sp	ML
A3759	BE_78	Block2	Stim07	S	Spanish	z	Spanish	ML	3270	Sp	ML
A3760	BE_78	Block2	Stim09	S	Spanish	z	Spanish	ML	6402	Sp	ML
A3797	BE_78	Block3	Stim11	S	Spanish	z	Spanish	ML	1671	Sp	ML
A3798	BE_78	Block3	Stim20	S	Spanish	z	Spanish	ML	1331	Sp	ML
A3799	BE_78	Block3	Stim25	S	Spanish	z	Spanish	ML	4321	Sp	ML
A3800	BE_78	Block3	Stim07	S	Spanish	z	Spanish	ML	1235	Sp	ML
A3833	BE_78	Block4	Stim10	S	Spanish	z	Spanish	ML	879	Sp	ML
A3834	BE_78	Block4	Stim11	S	Spanish	z	Spanish	ML	347	Sp	ML
A3835	BE_78	Block4	Stim19	S	Spanish	z	Spanish	ML	588	Sp	ML
A3836	BE_78	Block4	Stim25	S	Spanish	z	Spanish	ML	207	Sp	ML
A3837	BE_78	Block4	Stim31	S	Spanish	z	Spanish	ML	1024	Sp	ML
A3838	BE_78	Block4	Stim07	S	Spanish	z	Spanish	ML	741	Sp	ML
A3839	BE_78	Block4	Stim08	S	Spanish	z	Spanish	ML	8801	Sp	ML
A3840	BE_78	Block4	Stim09	S	Spanish	z	Spanish	ML	295	Sp	ML
A3876	BE_79	Block1	Stim11	S	Spanish	z	Spanish	ML	2257	Sp	ML
A3877	BE_79	Block1	Stim20	S	Spanish	z	Spanish	ML	1341	Sp	ML
A3878	BE_79	Block1	Stim25	S	Spanish	z	Spanish	ML	1796	Sp	ML
A3879	BE_79	Block1	Stim31	S	Spanish	z	Spanish	ML	1698	Sp	ML
A3880	BE_79	Block1	Stim09	S	Spanish	z	Spanish	ML	647	Sp	ML
A3912	BE_79	Block2	Stim10	S	Spanish	z	Spanish	ML	498	Sp	ML
A3913	BE_79	Block2	Stim11	S	Spanish	z	Spanish	ML	3409	Sp	ML
A3914	BE_79	Block2	Stim12	S	Spanish	z	Spanish	ML	486	Sp	ML
A3915	BE_79	Block2	Stim20	S	Spanish	z	Spanish	ML	3118	Sp	ML
A3916	BE_79	Block2	Stim25	S	Spanish	z	Spanish	ML	421	Sp	ML
A3917	BE_79	Block2	Stim31	S	Spanish	z	Spanish	ML	654	Sp	ML
A3918	BE_79	Block2	Stim07	S	Spanish	z	Spanish	ML	509	Sp	ML
A3919	BE_79	Block2	Stim08	S	Spanish	z	Spanish	ML	949	Sp	ML
A3920	BE_79	Block2	Stim09	S	Spanish	z	Spanish	ML	367	Sp	ML
A3953	BE_79	Block3	Stim11	S	Spanish	z	Spanish	ML	1772	Sp	ML
A3954	BE_79	Block3	Stim12	S	Spanish	z	Spanish	ML	320	Sp	ML
A3955	BE_79	Block3	Stim19	S	Spanish	z	Spanish	ML	1965	Sp	ML
A3956	BE_79	Block3	Stim20	S	Spanish	z	Spanish	ML	49	Sp	ML
A3957	BE_79	Block3	Stim25	S	Spanish	z	Spanish	ML	361	Sp	ML
A3958	BE_79	Block3	Stim31	S	Spanish	z	Spanish	ML	870	Sp	ML
A3959	BE_79	Block3	Stim07	S	Spanish	z	Spanish	ML	2332	Sp	ML
A3960	BE_79	Block3	Stim08	S	Spanish	z	Spanish	ML	585	Sp	ML
A3994	BE_79	Block4	Stim10	S	Spanish	z	Spanish	ML	1299	Sp	ML
A3995	BE_79	Block4	Stim11	S	Spanish	z	Spanish	ML	401	Sp	ML
A3996	BE_79	Block4	Stim19	S	Spanish	z	Spanish	ML	652	Sp	ML
A3997	BE_79	Block4	Stim20	S	Spanish	z	Spanish	ML	135	Sp	ML
A3998	BE_79	Block4	Stim31	S	Spanish	z	Spanish	ML	1462	Sp	ML
A3999	BE_79	Block4	Stim07	S	Spanish	z	Spanish	ML	1099	Sp	ML
A4000	BE_79	Block4	Stim09	S	Spanish	z	Spanish	ML	1872	Sp	ML
